light,timestamp,temp,press
3.000000,2019-03-24T16:02:03.897046,68.840459,99699.799540
4.000000,2019-03-24T16:04:03.431322,68.466725,99691.839642
4.000000,2019-03-24T16:06:03.591289,68.197917,99691.726765
4.000000,2019-03-24T16:08:03.901320,67.935273,99692.095381
4.000000,2019-03-24T16:10:03.060361,67.776448,99700.066331
3.000000,2019-03-24T16:12:03.214648,67.698999,99698.316930
3.000000,2019-03-24T16:14:03.772490,67.525576,99703.318918
3.000000,2019-03-24T16:16:02.896169,67.429603,99703.199445
3.000000,2019-03-24T16:18:03.341184,67.472819,99701.407428
3.000000,2019-03-24T16:20:03.492177,67.337557,99688.837030
4.000000,2019-03-24T16:22:03.792280,67.206783,99681.366651
4.000000,2019-03-24T16:24:02.956087,67.188822,99667.182469
3.000000,2019-03-24T16:26:03.214725,67.122592,99668.939824
3.000000,2019-03-24T16:28:03.761622,67.532872,99665.626321
3.000000,2019-03-24T16:30:03.891216,69.436375,99664.963540
3.000000,2019-03-24T16:32:03.051278,70.094523,99651.217734
3.000000,2019-03-24T16:34:03.187601,68.901063,99643.210952
3.000000,2019-03-24T16:36:03.306783,68.405557,99643.104183
3.000000,2019-03-24T16:38:03.451347,68.048638,99638.937556
3.000000,2019-03-24T16:40:03.731070,67.822469,99639.761310
2.000000,2019-03-24T16:42:03.871321,67.696754,99641.864815
2.000000,2019-03-24T16:44:03.121271,67.519964,99639.247194
2.000000,2019-03-24T16:46:03.296419,67.508739,99642.279316
2.000000,2019-03-24T16:48:03.585000,67.525576,99644.764141
2.000000,2019-03-24T16:50:03.801233,67.351588,99646.781056
60.000000,2019-03-24T16:52:02.971483,69.283753,99647.425932
56.000000,2019-03-24T16:54:03.111226,70.089474,99640.980768
58.000000,2019-03-24T16:56:03.281194,70.407026,99635.869112
53.000000,2019-03-24T16:58:03.411074,70.212905,99634.718190
45.000000,2019-03-24T17:00:03.556757,70.012047,99631.060671
36.000000,2019-03-24T17:02:03.073591,69.839799,99629.344108
30.000000,2019-03-24T17:04:03.801312,69.202391,99628.018776
25.000000,2019-03-24T17:06:02.961154,69.943036,99631.807956
22.000000,2019-03-24T17:08:03.131282,70.253301,99615.956577
21.000000,2019-03-24T17:10:03.452260,69.875708,99620.068015
21.000000,2019-03-24T17:12:03.607171,69.872342,99626.028757
20.000000,2019-03-24T17:14:03.921488,69.719167,99637.460486
19.000000,2019-03-24T17:16:03.061144,69.742733,99641.299298
19.000000,2019-03-24T17:18:03.360776,69.672036,99639.123687
18.000000,2019-03-24T17:20:03.653092,69.744416,99647.496612
15.000000,2019-03-24T17:22:02.959759,69.643420,99648.648444
13.000000,2019-03-24T17:24:03.101176,69.504830,99657.461114
13.000000,2019-03-24T17:26:03.393557,70.394683,99675.718860
12.000000,2019-03-24T17:28:03.751188,70.842937,99692.794850
14.000000,2019-03-24T17:30:03.316499,70.942794,99694.492885
18.000000,2019-03-24T17:32:03.841229,70.557381,99686.348560
23.000000,2019-03-24T17:34:03.131309,70.110233,99683.941188
30.000000,2019-03-24T17:36:03.451302,70.069837,99658.600556
37.000000,2019-03-24T17:38:03.608746,69.923960,99643.569108
44.000000,2019-03-24T17:40:03.904685,69.895345,99654.080300
53.000000,2019-03-24T17:42:03.043184,69.811184,99657.226878
66.000000,2019-03-24T17:44:03.312141,69.696163,99643.826477
123.000000,2019-03-24T17:46:03.521116,69.770226,99636.436632
150.000000,2019-03-24T17:48:03.791424,69.040225,99622.010331
179.000000,2019-03-24T17:50:02.934358,69.611438,99577.777672
182.000000,2019-03-24T17:52:03.216454,70.035051,99554.534115
168.000000,2019-03-24T17:54:03.351296,69.886368,99571.909094
160.000000,2019-03-24T17:56:03.631957,69.838677,99575.990135
154.000000,2019-03-24T17:58:02.953333,69.760687,99585.039648
151.000000,2019-03-24T18:00:03.181420,69.831383,99590.161163
150.000000,2019-03-24T18:02:03.471297,69.694479,99582.404791
145.000000,2019-03-24T18:04:03.621713,69.755637,99585.130343
137.000000,2019-03-24T18:06:03.762606,69.797718,99581.096721
125.000000,2019-03-24T18:08:03.891292,69.861120,99587.769322
119.000000,2019-03-24T18:10:03.037860,69.923399,99585.830061
116.000000,2019-03-24T18:12:03.161268,68.780977,99587.980949
116.000000,2019-03-24T18:14:03.441195,69.535129,99586.137247
114.000000,2019-03-24T18:16:03.579077,69.995777,99583.216549
99.000000,2019-03-24T18:18:03.015386,70.349800,99574.100897
92.000000,2019-03-24T18:20:03.593272,70.373363,99571.379687
88.000000,2019-03-24T18:22:03.737027,70.423857,99556.365333
82.000000,2019-03-24T18:24:02.991114,70.603385,99547.648299
74.000000,2019-03-24T18:26:03.131255,70.630875,99540.152498
68.000000,2019-03-24T18:28:03.280822,70.627509,99536.605492
63.000000,2019-03-24T18:30:03.831164,70.540551,99530.037342
59.000000,2019-03-24T18:32:03.130528,69.734316,99525.589963
56.000000,2019-03-24T18:34:03.301254,70.031685,99517.058050
209.000000,2019-03-24T18:36:03.586741,70.799739,99524.019996
194.000000,2019-03-24T18:38:03.885265,71.078554,99533.820764
186.000000,2019-03-24T18:40:03.211485,71.375870,99545.739519
186.000000,2019-03-24T18:42:03.371427,71.422991,99552.757152
182.000000,2019-03-24T18:44:03.514519,71.375870,99559.524902
178.000000,2019-03-24T18:46:03.824663,71.121750,99572.029058
175.000000,2019-03-24T18:48:02.971349,70.994967,99576.575350
174.000000,2019-03-24T18:50:03.283387,70.731857,99568.171529
172.000000,2019-03-24T18:52:03.424044,70.740273,99566.050733
168.000000,2019-03-24T18:54:03.764538,70.599458,99563.572751
166.000000,2019-03-24T18:56:03.915131,70.491741,99563.882739
165.000000,2019-03-24T18:58:03.051284,70.570285,99566.178303
162.000000,2019-03-24T19:00:03.321332,70.490619,99567.893323
161.000000,2019-03-24T19:02:03.331439,70.641534,99561.334510
160.000000,2019-03-24T19:04:03.470627,70.543356,99560.926054
158.000000,2019-03-24T19:06:03.034714,69.401026,99564.347689
158.000000,2019-03-24T19:08:03.297239,70.264522,99552.742076
6.000000,2019-03-24T19:10:03.521180,70.524842,99548.634089
7.000000,2019-03-24T19:12:03.659090,71.158774,99543.626037
4.000000,2019-03-24T19:14:02.993119,71.637836,99547.956983
3.000000,2019-03-24T19:16:03.282393,71.351188,99551.496024
4.000000,2019-03-24T19:18:03.571362,71.380919,99559.761059
0.000000,2019-03-24T19:20:03.722970,71.255823,99560.017167
0.000000,2019-03-24T19:22:03.873320,71.072383,99575.496995
1.000000,2019-03-24T19:24:03.041222,69.715801,99581.311860
1.000000,2019-03-24T19:26:03.181211,68.821941,99582.721185
1.000000,2019-03-24T19:28:03.342645,68.428004,99584.161086
1.000000,2019-03-24T19:30:03.591456,68.120472,99582.958056
1.000000,2019-03-24T19:32:03.741100,68.009353,99582.306553
1.000000,2019-03-24T19:34:02.958002,67.760173,99578.039042
1.000000,2019-03-24T19:36:03.115540,67.738846,99577.161366
1.000000,2019-03-24T19:38:03.253318,67.633895,99565.709315
1.000000,2019-03-24T19:40:03.561319,67.604150,99561.872380
1.000000,2019-03-24T19:42:03.785764,67.505932,99561.260367
1.000000,2019-03-24T19:44:03.075359,67.473941,99556.917886
1.000000,2019-03-24T19:46:03.226852,67.436338,99560.306378
1.000000,2019-03-24T19:48:03.381244,67.303881,99552.718458
1.000000,2019-03-24T19:50:03.691149,67.362814,99550.208805
1.000000,2019-03-24T19:52:03.275065,67.352711,99549.405609
1.000000,2019-03-24T19:54:03.591292,67.188261,99541.073070
1.000000,2019-03-24T19:56:03.742190,67.136063,99530.383192
1.000000,2019-03-24T19:58:03.041300,67.182648,99528.037076
1.000000,2019-03-24T20:00:03.171128,67.171423,99530.251253
1.000000,2019-03-24T20:02:03.492013,67.099019,99525.803342
1.000000,2019-03-24T20:04:03.615951,67.056923,99522.456888
1.000000,2019-03-24T20:06:03.771199,67.106876,99521.359770
1.000000,2019-03-24T20:08:02.911657,67.099019,99524.004944
1.000000,2019-03-24T20:10:03.051261,66.990130,99510.771703
1.000000,2019-03-24T20:12:03.184803,67.042891,99495.838271
1.000000,2019-03-24T20:14:03.451217,66.955892,99502.328729
1.000000,2019-03-24T20:16:03.791249,66.964311,99512.806135
1.000000,2019-03-24T20:18:03.251127,66.932318,99510.916782
1.000000,2019-03-24T20:20:03.511273,66.937370,99511.808745
1.000000,2019-03-24T20:22:03.647562,66.900325,99526.190854
1.000000,2019-03-24T20:24:03.845901,66.934563,99539.375026
1.000000,2019-03-24T20:26:03.011349,66.946911,99555.396179
1.000000,2019-03-24T20:28:03.364195,66.944105,99580.020517
1.000000,2019-03-24T20:30:03.599322,66.974414,99611.857592
1.000000,2019-03-24T20:32:02.907932,66.878434,99679.740332
1.000000,2019-03-24T20:34:03.213550,66.973853,99712.189813
1.000000,2019-03-24T20:36:03.481254,67.982415,99695.684293
1.000000,2019-03-24T20:38:03.631275,68.657522,99666.090310
1.000000,2019-03-24T20:40:03.784805,67.918437,99669.648461
1.000000,2019-03-24T20:42:03.071221,67.625477,99682.157897
1.000000,2019-03-24T20:44:03.357578,67.481799,99684.458551
1.000000,2019-03-24T20:46:03.471356,67.297708,99642.492561
1.000000,2019-03-24T20:48:03.598973,67.113612,99624.079857
1.000000,2019-03-24T20:50:03.711213,67.073761,99620.744852
1.000000,2019-03-24T20:52:03.874109,67.077129,99618.069995
1.000000,2019-03-24T20:54:03.411320,67.090599,99597.070308
1.000000,2019-03-24T20:56:03.577510,67.080497,99594.958559
1.000000,2019-03-24T20:58:03.871329,67.063658,99614.055143
1.000000,2019-03-24T21:00:03.131532,67.029981,99613.663984
1.000000,2019-03-24T21:02:03.171318,66.924460,99620.469348
1.000000,2019-03-24T21:04:03.591162,66.984518,99628.846091
1.000000,2019-03-24T21:06:03.738281,66.959821,99621.976040
1.000000,2019-03-24T21:08:03.879560,67.470574,99627.957201
1.000000,2019-03-24T21:10:03.009932,68.417903,99624.443511
1.000000,2019-03-24T21:12:03.261296,68.111493,99637.064378
1.000000,2019-03-24T21:14:03.783297,67.866244,99639.153847
1.000000,2019-03-24T21:16:02.945064,67.466645,99641.873454
1.000000,2019-03-24T21:18:03.261280,67.356078,99636.181622
1.000000,2019-03-24T21:20:03.561261,67.240459,99634.338670
1.000000,2019-03-24T21:22:03.709766,67.224743,99648.948913
1.000000,2019-03-24T21:24:02.981306,67.165249,99667.104144
1.000000,2019-03-24T21:26:03.121303,67.118102,99680.027418
1.000000,2019-03-24T21:28:03.251065,67.133256,99676.819642
1.000000,2019-03-24T21:30:03.551512,67.076006,99676.838588
1.000000,2019-03-24T21:32:03.821248,67.049065,99682.050244
1.000000,2019-03-24T21:34:02.957585,67.022124,99682.520392
1.000000,2019-03-24T21:36:03.211249,66.926144,99675.530160
1.000000,2019-03-24T21:38:03.551436,66.892467,99682.492695
1.000000,2019-03-24T21:40:03.701178,67.021562,99685.091504
1.000000,2019-03-24T21:42:03.821235,68.065474,99677.586302
1.000000,2019-03-24T21:44:02.946264,68.465603,99673.579921
1.000000,2019-03-24T21:46:03.190648,67.901039,99672.190693
1.000000,2019-03-24T21:48:03.501102,67.620987,99663.970830
1.000000,2019-03-24T21:50:03.766031,67.379090,99650.768902
1.000000,2019-03-24T21:52:03.901353,67.240459,99660.992114
1.000000,2019-03-24T21:54:03.166113,67.182087,99674.658242
1.000000,2019-03-24T21:56:03.301216,67.104070,99679.073475
1.000000,2019-03-24T21:58:03.605209,66.991253,99672.051053
1.000000,2019-03-24T22:00:03.841708,67.103509,99659.899340
1.000000,2019-03-24T22:02:03.502693,66.930073,99666.525035
1.000000,2019-03-24T22:04:03.761242,66.905937,99666.237732
1.000000,2019-03-24T22:06:03.901302,66.980589,99666.787778
1.000000,2019-03-24T22:08:03.062579,66.880679,99667.168698
1.000000,2019-03-24T22:10:03.381196,66.805466,99668.207507
1.000000,2019-03-24T22:12:03.633068,66.853176,99675.113116
1.000000,2019-03-24T22:14:03.781126,66.827918,99672.937923
1.000000,2019-03-24T22:16:03.011207,66.847002,99669.554022
1.000000,2019-03-24T22:18:03.301289,67.208467,99679.538552
1.000000,2019-03-24T22:20:03.594799,67.536240,99668.511361
1.000000,2019-03-24T22:22:03.861350,67.438021,99668.870459
1.000000,2019-03-24T22:24:03.031307,67.265716,99670.851963
1.000000,2019-03-24T22:26:03.378405,67.093406,99673.482765
1.000000,2019-03-24T22:28:03.531188,67.106315,99673.366257
1.000000,2019-03-24T22:30:03.863130,67.001917,99673.554264
1.000000,2019-03-24T22:32:03.032510,66.940176,99673.705157
1.000000,2019-03-24T22:34:03.181273,66.903131,99678.601476
1.000000,2019-03-24T22:36:03.511309,66.889099,99679.608944
1.000000,2019-03-24T22:38:03.632748,66.844757,99678.692561
1.000000,2019-03-24T22:40:03.831203,66.859350,99682.306925
1.000000,2019-03-24T22:42:02.981325,66.745407,99682.220742
1.000000,2019-03-24T22:44:03.124772,66.765053,99678.064907
1.000000,2019-03-24T22:46:03.291331,66.745407,99682.547639
1.000000,2019-03-24T22:48:03.431316,66.734181,99687.537463
1.000000,2019-03-24T22:50:03.743072,66.989008,99694.433005
1.000000,2019-03-24T22:52:03.902979,67.127082,99688.263754
1.000000,2019-03-24T22:54:03.043862,67.083864,99692.996619
1.000000,2019-03-24T22:56:03.271305,67.155146,99696.548645
1.000000,2019-03-24T22:58:03.403401,66.999672,99701.167993
1.000000,2019-03-24T23:00:03.681171,66.975537,99707.092509
1.000000,2019-03-24T23:02:03.268325,66.886292,99712.733195
1.000000,2019-03-24T23:04:03.415829,66.799292,99710.377923
1.000000,2019-03-24T23:06:03.581313,66.872260,99718.807731
1.000000,2019-03-24T23:08:03.881628,66.836899,99718.278429
1.000000,2019-03-24T23:10:03.221296,66.751020,99717.973109
1.000000,2019-03-24T23:12:03.551265,66.777962,99715.706915
1.000000,2019-03-24T23:14:03.797681,66.684225,99719.514664
1.000000,2019-03-24T23:16:02.961198,66.688715,99720.526309
1.000000,2019-03-24T23:18:03.706899,66.626410,99717.521962
1.000000,2019-03-24T23:20:03.841218,66.696012,99719.800313
1.000000,2019-03-24T23:22:03.011300,66.696012,99722.905738
1.000000,2019-03-24T23:24:03.183233,66.935124,99724.307590
1.000000,2019-03-24T23:26:03.421171,66.942982,99724.279855
1.000000,2019-03-24T23:28:03.594147,66.975537,99723.931313
1.000000,2019-03-24T23:30:03.731208,66.924460,99729.506410
1.000000,2019-03-24T23:32:03.514122,66.974976,99728.627625
1.000000,2019-03-24T23:34:03.661302,66.846441,99737.837345
1.000000,2019-03-24T23:36:03.901245,66.730813,99735.486289
1.000000,2019-03-24T23:38:03.191315,66.766736,99732.792253
1.000000,2019-03-24T23:40:03.521347,66.732497,99736.274309
1.000000,2019-03-24T23:42:03.693686,66.628094,99739.883190
1.000000,2019-03-24T23:44:03.851441,66.654476,99732.670316
1.000000,2019-03-24T23:46:03.002949,66.693206,99730.690781
1.000000,2019-03-24T23:48:03.153274,66.652230,99732.164472
1.000000,2019-03-24T23:50:03.410686,66.587118,99738.250955
1.000000,2019-03-24T23:52:03.541317,66.554001,99740.840409
1.000000,2019-03-24T23:54:03.681214,66.609571,99748.212470
1.000000,2019-03-24T23:56:03.821288,66.556246,99745.431868
1.000000,2019-03-24T23:58:02.961468,66.458577,99743.200907
1.000000,2019-03-25T00:00:03.100640,66.472610,99744.810020
1.000000,2019-03-25T00:02:03.458300,66.542213,99745.620437
1.000000,2019-03-25T00:04:03.714760,66.601151,99745.743450
1.000000,2019-03-25T00:06:03.838226,66.551194,99739.962964
1.000000,2019-03-25T00:08:03.004267,66.513586,99740.723340
1.000000,2019-03-25T00:10:03.161158,66.551194,99736.040803
1.000000,2019-03-25T00:12:03.311263,66.504044,99725.255100
1.000000,2019-03-25T00:14:03.551301,66.551194,99724.274352
1.000000,2019-03-25T00:16:03.809948,66.549510,99727.735421
1.000000,2019-03-25T00:18:03.111216,66.513586,99730.264602
1.000000,2019-03-25T00:20:03.290498,66.444544,99735.218897
1.000000,2019-03-25T00:22:03.427239,66.525935,99734.190571
1.000000,2019-03-25T00:24:03.581299,66.454648,99734.880559
1.000000,2019-03-25T00:26:03.721869,66.379991,99727.458122
1.000000,2019-03-25T00:28:03.853217,66.358661,99727.228181
1.000000,2019-03-25T00:30:02.991108,66.857666,99725.327772
1.000000,2019-03-25T00:32:03.811042,67.460471,99721.195424
1.000000,2019-03-25T00:34:02.947104,67.128766,99712.760085
1.000000,2019-03-25T00:36:03.088319,67.102948,99708.250713
1.000000,2019-03-25T00:38:03.245202,66.933441,99704.229169
1.000000,2019-03-25T00:40:03.391449,66.861034,99708.759050
1.000000,2019-03-25T00:42:03.512211,66.780208,99710.982176
1.000000,2019-03-25T00:44:03.644210,66.746530,99712.711750
1.000000,2019-03-25T00:46:03.783694,66.690399,99715.266914
1.000000,2019-03-25T00:48:02.932694,66.648863,99712.283626
1.000000,2019-03-25T00:50:03.080229,66.651108,99712.789427
1.000000,2019-03-25T00:52:03.218914,66.641004,99713.782032
1.000000,2019-03-25T00:54:03.338244,66.505166,99716.846969
1.000000,2019-03-25T00:56:03.481285,66.507973,99718.051164
1.000000,2019-03-25T00:58:03.751200,66.482152,99711.580989
1.000000,2019-03-25T01:00:03.881194,66.495624,99712.491286
1.000000,2019-03-25T01:02:03.091246,66.779085,99716.450193
1.000000,2019-03-25T01:04:03.351184,66.842512,99713.494851
1.000000,2019-03-25T01:06:03.494398,66.775156,99713.358363
1.000000,2019-03-25T01:08:03.790825,66.699942,99722.728555
1.000000,2019-03-25T01:10:02.938133,66.692645,99717.734039
1.000000,2019-03-25T01:12:03.106914,66.719026,99720.817178
1.000000,2019-03-25T01:14:03.551286,66.583189,99725.517220
1.000000,2019-03-25T01:16:03.731357,66.600590,99731.480241
1.000000,2019-03-25T01:18:03.013996,66.568595,99736.447432
1.000000,2019-03-25T01:20:03.321100,66.493940,99736.542391
1.000000,2019-03-25T01:22:03.601141,66.498431,99740.495541
1.000000,2019-03-25T01:24:03.751245,66.467558,99746.694986
1.000000,2019-03-25T01:26:03.901207,66.435563,99748.719269
1.000000,2019-03-25T01:28:03.202386,66.447912,99754.442828
1.000000,2019-03-25T01:30:03.338471,66.418162,99761.221177
1.000000,2019-03-25T01:32:03.082361,66.471487,99763.349561
1.000000,2019-03-25T01:34:03.321495,66.472610,99770.465876
1.000000,2019-03-25T01:36:03.466481,66.634269,99778.619572
1.000000,2019-03-25T01:38:03.731816,66.607326,99776.634214
1.000000,2019-03-25T01:40:03.851514,66.603958,99779.307413
1.000000,2019-03-25T01:42:03.011427,66.594416,99781.978428
1.000000,2019-03-25T01:44:03.154043,66.550072,99788.410593
1.000000,2019-03-25T01:46:03.518466,66.633707,99786.419821
1.000000,2019-03-25T01:48:03.654053,66.570279,99788.878482
1.000000,2019-03-25T01:50:03.781233,66.540529,99789.937368
1.000000,2019-03-25T01:52:02.911317,66.440614,99792.915768
1.000000,2019-03-25T01:54:03.051245,66.462506,99792.864685
1.000000,2019-03-25T01:56:03.194308,66.405812,99795.368311
1.000000,2019-03-25T01:58:03.593408,66.411426,99800.064718
1.000000,2019-03-25T02:00:03.738038,66.391779,99801.111671
1.000000,2019-03-25T02:02:03.080450,66.360906,99801.916363
1.000000,2019-03-25T02:04:03.452605,66.402444,99802.616251
1.000000,2019-03-25T02:06:03.596630,66.344066,99802.860257
1.000000,2019-03-25T02:08:03.743260,66.283442,99803.087987
1.000000,2019-03-25T02:10:03.870743,66.635391,99807.147430
1.000000,2019-03-25T02:12:03.000693,66.614623,99804.183039
1.000000,2019-03-25T02:14:03.121449,66.620797,99800.262823
1.000000,2019-03-25T02:16:03.251166,66.546143,99806.074026
1.000000,2019-03-25T02:18:03.551350,66.556808,99802.348939
1.000000,2019-03-25T02:20:03.713576,66.541091,99808.776061
1.000000,2019-03-25T02:22:03.855704,66.467558,99806.014057
1.000000,2019-03-25T02:24:03.001210,66.417039,99807.212291
1.000000,2019-03-25T02:26:03.271280,66.486643,99804.105038
1.000000,2019-03-25T02:28:03.441144,66.446228,99811.012053
1.000000,2019-03-25T02:30:03.650884,66.352486,99803.532106
1.000000,2019-03-25T02:32:03.793703,66.374378,99807.893342
1.000000,2019-03-25T02:34:03.651246,66.333962,99805.321951
1.000000,2019-03-25T02:36:03.791149,66.300282,99807.536185
1.000000,2019-03-25T02:38:02.931220,66.308702,99806.410781
1.000000,2019-03-25T02:40:03.221238,66.253130,99805.407337
1.000000,2019-03-25T02:42:03.383553,66.488327,99815.678676
1.000000,2019-03-25T02:44:03.705206,66.462506,99809.206093
1.000000,2019-03-25T02:46:03.851299,66.574770,99809.175163
1.000000,2019-03-25T02:48:03.010711,66.459699,99808.165079
1.000000,2019-03-25T02:50:03.350722,66.523690,99800.687363
1.000000,2019-03-25T02:52:03.678879,66.519199,99806.866004
1.000000,2019-03-25T02:54:03.021228,66.475416,99802.555670
1.000000,2019-03-25T02:56:03.167806,66.415355,99801.358663
1.000000,2019-03-25T02:58:03.406854,66.443421,99801.637052
1.000000,2019-03-25T03:00:03.541218,66.388973,99801.051138
1.000000,2019-03-25T03:02:03.847651,66.372694,99802.693527
1.000000,2019-03-25T03:04:02.995030,66.397954,99805.035833
1.000000,2019-03-25T03:06:03.128490,66.282320,99803.161791
1.000000,2019-03-25T03:08:03.301449,66.250324,99805.673514
1.000000,2019-03-25T03:10:03.443423,66.286249,99807.069891
1.000000,2019-03-25T03:12:03.584393,66.241903,99809.903066
1.000000,2019-03-25T03:14:03.731251,66.231799,99813.508007
1.000000,2019-03-25T03:16:03.861308,66.597222,99812.110582
1.000000,2019-03-25T03:18:03.191459,66.467558,99808.955531
1.000000,2019-03-25T03:20:03.325750,66.440053,99811.173006
1.000000,2019-03-25T03:22:03.501237,66.441176,99809.628472
1.000000,2019-03-25T03:24:03.651252,66.440053,99814.277824
1.000000,2019-03-25T03:26:03.791253,66.397392,99809.239574
1.000000,2019-03-25T03:28:02.927823,66.395147,99810.367647
1.000000,2019-03-25T03:30:03.074248,66.341260,99810.479355
1.000000,2019-03-25T03:32:03.232727,66.290178,99807.220062
1.000000,2019-03-25T03:34:03.371298,66.208784,99802.031941
1.000000,2019-03-25T03:36:03.523617,66.203732,99801.302036
1.000000,2019-03-25T03:38:03.671176,66.307018,99811.341554
1.000000,2019-03-25T03:40:03.831343,66.159386,99810.016060
1.000000,2019-03-25T03:42:02.971245,66.153212,99811.647062
1.000000,2019-03-25T03:44:03.112135,66.210468,99804.453613
1.000000,2019-03-25T03:46:03.411178,66.152089,99799.958230
1.000000,2019-03-25T03:48:03.558805,66.283442,99808.806582
1.000000,2019-03-25T03:50:03.695530,65.993788,99801.373664
1.000000,2019-03-25T03:52:03.831340,66.221134,99803.670940
1.000000,2019-03-25T03:54:02.976073,66.318245,99805.701722
1.000000,2019-03-25T03:56:03.115902,66.173981,99803.992477
1.000000,2019-03-25T03:58:03.234991,66.275584,99802.787669
1.000000,2019-03-25T04:00:03.388441,66.216643,99797.104199
1.000000,2019-03-25T04:02:03.150610,66.185769,99792.843544
1.000000,2019-03-25T04:04:03.301166,66.179033,99796.390372
1.000000,2019-03-25T04:06:03.441338,66.420968,99802.296752
1.000000,2019-03-25T04:08:03.574806,66.383921,99794.111953
1.000000,2019-03-25T04:10:03.711320,66.366519,99789.945858
1.000000,2019-03-25T04:12:03.852143,66.316561,99792.332525
1.000000,2019-03-25T04:14:02.956854,66.336208,99789.815139
1.000000,2019-03-25T04:16:03.104893,66.385605,99790.161243
1.000000,2019-03-25T04:18:03.809431,66.359222,99789.690483
1.000000,2019-03-25T04:20:02.951345,66.308702,99788.274312
